OBJECTID,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
673,Grayson,673,7199,0.499930551556000,0,63,63,8.208362272540001,11.306471185900000,59092.000000000000000,61,0,4,6
674,Greeley,674,5269,0.365902774851000,0,20,20,0.494970582653000,2.030191398680000,2608.000000000000000,18,0,17,0
675,Green,675,3489,0.242291664728000,0,60,60,9.285468615650000,8.233370174179999,32397.000000000000000,57,0,49,8
676,Green Lake,676,1573,0.109236110237000,0,57,57,12.345200254300000,8.489534197170000,19419.000000000000000,53,9,44,10
677,Greenbrier,677,3902,0.270972220054000,0,48,48,2.844951307020000,6.186226569140000,11101.000000000000000,44,0,30,0
678,Greene,678,28233,1.960624984320000,0,63,63,8.928452520100000,12.559574288900000,252077.000000000000000,61,0,53,6
679,Greenlee,679,6678,0.463749996290000,0,63,63,1.269392033540000,6.118775005410000,8477.000000000000000,58,0,28,0
680,Greensville,680,1123,0.077986110487200,0,55,55,7.975066785400000,9.162882550000001,8956.000000000000000,51,0,20,6
681,Greenup,681,1364,0.094722221464400,0,60,60,9.195747800590000,14.069234320100000,12543.000000000000000,55,0,5,0
682,Greenville,682,2916,0.202499998380000,0,63,63,28.318244170100002,22.629468004300001,82576.000000000000000,61,62,42,19
683,Greenwood,683,6069,0.421458329962000,0,63,63,3.879716592520000,10.147277577400001,23546.000000000000000,61,0,43,0
684,Greer,684,2331,0.161874998705000,0,37,37,1.024453024450000,4.288282108210000,2388.000000000000000,34,0,4,0
685,Gregg,685,985,0.068402777230600,6,63,57,35.594923857900000,18.553623057199999,35061.000000000000000,58,62,6,33
686,Gregory,686,4339,0.301319442034000,0,36,36,0.801797649228000,3.064548945490000,3479.000000000000000,28,0,24,0
687,Grenada,687,1636,0.113611110202000,0,60,60,6.128361858190000,11.166527983000000,10026.000000000000000,57,0,4,0
688,Griggs,688,3202,0.222361109332000,0,33,33,0.774828232355000,2.978092567230000,2481.000000000000000,28,0,14,0
689,Grimes,689,2813,0.195347220659000,0,59,59,6.001066477070000,7.204074093240000,16881.000000000000000,53,0,27,6
690,Grundy,690,6774,0.470416662903000,0,62,62,8.585031000890000,10.990282916800000,58155.000000000000000,60,0,53,6
691,Guadalupe,691,13586,0.943472214674000,0,63,63,2.845502723390000,8.606699528360000,38659.000000000000000,61,0,48,0
692,Guernsey,692,2093,0.145347221059000,0,57,57,9.577639751550000,10.280969982700000,20046.000000000000000,54,0,42,7
693,Guilford,693,2466,0.171249998630000,7,63,56,38.802108678000003,20.483247650700001,95686.000000000000000,57,63,7,40
694,Gulf,694,2028,0.140833332207000,0,47,47,2.137080867850000,5.256717854610000,4334.000000000000000,35,0,27,0
695,Gunnison,695,12639,0.877708326312000,0,57,57,0.585647598702000,3.450084152740000,7402.000000000000000,50,0,33,0
696,Guthrie,696,2392,0.166111109782000,0,47,47,5.234949832780000,5.758153960920000,12522.000000000000000,39,0,32,5
697,Gwinnett,697,1585,0.110069443564000,21,63,42,58.320504731900002,7.947190984250000,92438.000000000000000,42,62,21,61
698,Haakon,698,7680,0.533333329067000,0,31,31,0.203906250000000,1.703499875120000,1566.000000000000000,25,0,17,0
699,Habersham,699,1015,0.070486110547200,0,59,59,14.324137930999999,13.523938222500000,14539.000000000000000,57,5,31,10
700,Haines,700,13898,0.965138881168000,0,29,29,0.083033530004300,1.194261814950000,1154.000000000000000,24,0,19,0
701,Hale,701,6033,0.418958329982000,0,63,63,3.410906679930000,8.387044170559999,20578.000000000000000,61,0,52,0
702,Halifax,702,5864,0.407222218964000,0,62,62,7.152114597540000,9.441049177940000,41940.000000000000000,60,5,42,5
703,Hall,703,7081,0.491736107177000,0,63,63,10.392599915300000,16.577398344999999,73590.000000000000000,61,0,4,0
704,Hamblen,704,656,0.045555555191100,5,62,57,24.638719512200002,17.542603912200001,16163.000000000000000,58,8,5,17
705,Hamilton,705,27610,1.917361095770000,0,63,63,9.646034045640000,18.205184604799999,266327.000000000000000,61,0,4,0
706,Hamlin,706,2250,0.156249998750000,0,32,32,5.370666666670000,5.090508116970000,12084.000000000000000,29,0,28,6
707,Hampden,707,2580,0.179166665233000,0,63,63,27.572093023299999,21.652376838399999,71136.000000000000000,61,6,4,17
708,Hampshire,708,4724,0.328055552931000,0,61,61,9.475021168500000,13.002719481200000,44760.000000000000000,59,0,4,5
709,Hampton,709,2227,0.154652776541000,0,63,63,10.932195779100001,17.274829673900001,24346.000000000000000,60,0,49,6
710,Hancock,710,21623,1.501597210210000,0,61,61,6.942977385190000,10.662880533799999,150128.000000000000000,59,0,47,5
711,Hand,711,6086,0.422638885508000,0,45,45,0.430824843904000,2.820060330220000,2622.000000000000000,37,0,15,0
712,Hanover,712,1802,0.125138887888000,4,63,59,19.581576026600001,17.196238075600000,35286.000000000000000,60,7,4,12
713,Hansford,713,3502,0.243194442499000,0,39,39,1.003997715590000,3.392046667080000,3516.000000000000000,32,0,15,0
714,Hanson,714,1848,0.128333332307000,0,20,20,2.015151515150000,3.607919961540000,3724.000000000000000,17,0,19,0
715,Haralson,715,1013,0.070347221659400,0,58,58,12.271470878600001,10.799544134500000,12431.000000000000000,54,6,38,9
716,Hardee,716,2183,0.151597221009000,0,59,59,6.468163078330000,8.145311563940000,14120.000000000000000,51,0,38,5
717,Hardeman,717,4992,0.346666663893000,0,53,53,3.311899038460000,6.356738758490000,16533.000000000000000,48,0,27,0
718,Hardin,718,12612,0.875833326327000,0,61,61,8.125356803040001,10.878786095400001,102477.000000000000000,59,0,61,6
719,Harding,719,19473,1.352291655850000,0,18,18,0.101781954501000,0.884144505443000,1982.000000000000000,16,0,13,0
720,Hardy,720,2270,0.157638887628000,0,42,42,1.835682819380000,4.941049385220000,4167.000000000000000,37,0,24,0
721,Harford,721,1755,0.121874999025000,6,61,55,28.728774928800000,18.422934067000000,50419.000000000000000,56,12,6,22
722,Harlan,722,3990,0.277083331117000,0,46,46,3.403258145360000,5.909979615760000,13579.000000000000000,42,0,34,0
723,Harmon,723,2006,0.139305554441000,0,31,31,0.450149551346000,2.710390898210000,903.000000000000000,24,0,4,0
724,Harnett,724,2218,0.154027776546000,5,61,56,18.181244364299999,12.095970678600001,40326.000000000000000,57,9,38,14
725,Harney,725,42155,2.927430532140000,0,40,40,0.073087415490500,1.113761810270000,3081.000000000000000,35,0,18,0
726,Harper,726,6883,0.477986107287000,0,36,36,0.741246549470000,3.445728333190000,5102.000000000000000,34,0,36,0
727,Harris,727,7835,0.544097217869000,0,63,63,45.714741544399999,23.475994738299999,358175.000000000000000,61,63,4,63
728,Harrison,728,17318,1.202638879270000,0,62,62,9.912518766600000,12.733756040499999,171665.000000000000000,60,0,45,6
729,Harrisonburg,729,65,0.004513888852780,53,62,9,59.723076923100002,2.471422463700000,3882.000000000000000,10,61,54,61
730,Hart,730,2529,0.175624998595000,0,62,62,8.066034005540001,8.386142807670000,20399.000000000000000,51,0,37,6
731,Hartford,731,3033,0.210624998315000,5,63,58,45.166501813399996,17.093090061600002,136990.000000000000000,59,62,9,52
732,Hartley,732,5406,0.375416663663000,0,51,51,0.680355160932000,3.171788030670000,3678.000000000000000,39,0,18,0
733,Harvey,733,2046,0.142083332197000,0,61,61,6.143206256110000,10.685018439200000,12569.000000000000000,58,0,31,5
734,Haskell,734,7829,0.543680551206000,0,52,52,1.427257631880000,4.272369218980000,11174.000000000000000,47,0,29,0
735,Hawaii,735,12970,0.900694437239000,0,58,58,1.621048573630000,4.954351791720000,21025.000000000000000,54,0,51,0
736,Hawkins,736,1881,0.130624998955000,0,58,58,9.401382243490000,10.343950824700000,17684.000000000000000,54,0,30,7
737,Hayes,737,2807,0.194930553996000,0,11,11,0.204488778055000,1.173362989820000,574.000000000000000,9,0,4,0
738,Hays,738,2354,0.163472220914000,0,62,62,16.600679694099998,17.141009455300001,39078.000000000000000,59,0,47,10
739,Haywood,739,4022,0.279305553321000,0,60,60,6.926902038790000,10.515794154700000,27860.000000000000000,58,0,3,5
740,Heard,740,1099,0.076319443833900,0,48,48,5.724294813470000,6.970329770830000,6291.000000000000000,39,0,23,6
741,Hemphill,741,3372,0.234166664793000,0,48,48,2.230427046260000,4.536982544870000,7521.000000000000000,37,0,22,0
742,Hempstead,742,2681,0.186180554066000,0,63,63,5.079820962330000,9.640863977350000,13619.000000000000000,57,0,28,0
743,Henderson,743,10061,0.698680549966000,0,62,62,9.644369346980000,11.411981949999999,97032.000000000000000,60,0,4,6
744,Hendricks,744,1578,0.109583332457000,0,62,62,26.185678073500000,19.987077516100001,41321.000000000000000,58,9,52,17
745,Hendry,745,4040,0.280555553311000,0,61,61,3.567574257430000,7.510941725300000,14413.000000000000000,57,0,28,0
746,Hennepin,746,2598,0.180416665223000,16,63,47,52.925712086200001,13.202057693500000,137501.000000000000000,48,63,17,61
747,Henrico,747,920,0.063888888377800,7,63,56,47.181521739099999,19.388047804900001,43407.000000000000000,57,63,22,60
748,Henry,748,19114,1.327361100490000,0,63,63,10.539761431400001,13.136210377699999,201457.000000000000000,61,0,4,7
749,Herkimer,749,6035,0.419097218869000,0,56,56,4.952609776300000,8.313457675640000,29889.000000000000000,53,0,49,0
750,Hernando,750,1671,0.116041665738000,0,63,63,24.222022740900002,20.059704862299998,40475.000000000000000,61,9,32,15
751,Hertford,751,1347,0.093541665918300,0,56,56,8.012620638460000,8.661016323069999,10793.000000000000000,51,5,36,6
752,Hettinger,752,4972,0.345277775016000,0,27,27,0.476468222043000,2.503185692800000,2369.000000000000000,24,0,27,0
753,Hickman,753,3218,0.223472220434000,0,42,42,3.254816656310000,5.456450853560000,10474.000000000000000,37,0,30,0
754,Hickory,754,1572,0.109166665793000,0,13,13,2.493002544530000,3.401552839900000,3919.000000000000000,11,0,4,0
755,Hidalgo,755,17678,1.227638879070000,0,63,63,7.012162009280000,16.623453324400000,123961.000000000000000,61,0,46,0
756,Highland,756,3781,0.262569442344000,0,58,58,3.160539539800000,6.732104069660000,11950.000000000000000,53,0,26,0
757,Highlands,757,3765,0.261458331242000,0,62,62,7.606905710490000,13.398362870500000,28640.000000000000000,60,0,40,0
758,Hill,758,16849,1.170069435080000,0,60,60,1.931627989790000,5.493775366280000,32546.000000000000000,58,0,47,0
759,Hillsborough,759,7351,0.510486107027000,0,63,63,31.910896476700000,22.423784175500000,234577.000000000000000,60,62,40,26
760,Hillsdale,760,2456,0.170555554191000,0,55,55,8.574918566779999,8.225204941450000,21060.000000000000000,51,7,5,7
761,Hinds,761,3083,0.214097220509000,0,63,63,17.798897178099999,20.259997642199998,54874.000000000000000,61,5,37,8
762,Hinsdale,762,4304,0.298888886498000,0,9,9,0.056923791821600,0.608003786055000,245.000000000000000,7,0,4,0
763,Hitchcock,763,2848,0.197777776196000,0,18,18,0.611657303371000,2.226980637310000,1742.000000000000000,15,0,18,0
764,Hocking,764,1650,0.114583332417000,0,52,52,4.593333333330000,8.187874503730001,7579.000000000000000,48,0,5,0
765,Hockley,765,3285,0.228124998175000,0,63,63,3.849923896500000,8.374837511420001,12647.000000000000000,57,0,25,0
766,Hodgeman,766,3318,0.230416664823000,0,18,18,0.250150693189000,1.461416048560000,830.000000000000000,15,0,4,0
767,Hoke,767,1459,0.101319443634000,0,59,59,13.470185058300000,11.662122805399999,19653.000000000000000,56,9,54,10
768,Holmes,768,6218,0.431805552101000,0,50,50,5.009810228370000,7.067523447230000,31151.000000000000000,48,0,43,0
769,Holt,769,11735,0.814930549036000,0,56,56,1.023519386450000,3.907576339130000,12011.000000000000000,48,0,31,0
770,Honolulu,770,1966,0.136527776686000,0,63,63,28.092573753800000,22.228709813399998,55230.000000000000000,61,5,41,20
771,Hood,771,1545,0.107291665808000,0,63,63,14.079611650500000,15.196516543600000,21753.000000000000000,60,0,63,9
772,Hood River,772,2317,0.160902776491000,0,50,50,3.375053949070000,6.882799554070000,7820.000000000000000,47,0,26,0
773,Hooker,773,2897,0.201180553946000,0,19,19,0.173627890922000,1.398957298330000,503.000000000000000,16,0,10,0
774,Hopewell,774,42,0.002916666643330,49,63,14,60.404761904799997,3.055514326660000,2537.000000000000000,11,62,49,62
775,Hopkins,775,4927,0.342152775041000,0,60,60,7.179622488330000,10.149841793400000,35374.000000000000000,58,0,38,5
776,Horry,776,4164,0.289166664353000,0,63,63,21.469260326600001,19.850951973800001,89398.000000000000000,61,6,4,12
777,Hot Spring,777,2252,0.156388887638000,0,59,59,6.350355239790000,8.419152911839999,14301.000000000000000,51,0,41,5
778,Hot Springs,778,8307,0.576874995385000,0,52,52,0.461538461538000,2.853184163320000,3834.000000000000000,42,0,22,0
779,Houghton,779,4474,0.310694441959000,0,59,59,3.256817165850000,7.590342737850000,14571.000000000000000,55,0,30,0
780,Houston,780,10935,0.759374993925000,0,63,63,8.616095107450001,14.171922263300001,94217.000000000000000,61,0,4,5
781,Howard,781,13756,0.955277770136000,0,63,63,8.351846467000000,14.620559617500000,114888.000000000000000,61,0,50,5
782,Howell,782,3547,0.246319442474000,0,60,60,3.226952354100000,7.849915526170000,11446.000000000000000,55,0,23,0
783,Hubbard,783,4447,0.308819441974000,0,58,58,4.035304699800000,7.071027378700000,17945.000000000000000,55,0,31,0
784,Hudson,784,192,0.013333333226700,63,63,0,63.000000000000000,0.000000000000000,12096.000000000000000,1,63,63,63
785,Hudspeth,785,16173,1.123124991020000,0,26,26,0.306065664997000,1.556078329060000,4950.000000000000000,24,0,20,0
786,Huerfano,786,6063,0.421041663298000,0,45,45,0.488701962725000,2.740252726460000,2963.000000000000000,37,0,15,0
787,Hughes,787,6326,0.439305552041000,0,62,62,2.262883338600000,7.405830185810000,14315.000000000000000,58,0,30,0
788,Humboldt,788,54750,3.802083302920000,0,62,62,0.807123287671000,4.024766301210000,44190.000000000000000,61,0,3,0
789,Humphreys,789,3633,0.252291664648000,0,54,54,3.308835673000000,7.071953077790000,12021.000000000000000,52,0,43,0
790,Hunt,790,3172,0.220277776016000,0,63,63,11.461538461500000,11.840580238399999,36356.000000000000000,61,5,44,8
791,Hunterdon,791,1742,0.120972221254000,10,61,51,24.562571756600001,11.800403768200001,42788.000000000000000,52,16,10,20
792,Huntingdon,792,3537,0.245624998035000,0,56,56,4.710771840540000,6.475091344090000,16662.000000000000000,50,0,32,5
793,Huntington,793,1530,0.106249999150000,0,59,59,13.669281045800000,10.613305750800000,20914.000000000000000,54,7,38,9
794,Huron,794,5536,0.384444441369000,0,57,57,9.891437861269999,8.422459074590000,54759.000000000000000,54,6,42,7
795,Hutchinson,795,6667,0.462986107407000,0,62,62,2.399130043500000,7.343802875290000,15995.000000000000000,60,0,33,0
796,Hyde,796,6152,0.427222218804000,0,26,26,0.543888166450000,2.158395702440000,3346.000000000000000,23,0,15,0
797,Iberia,797,2166,0.150416665463000,0,62,62,12.446445060000000,17.308366238300000,26959.000000000000000,60,0,35,5
798,Iberville,798,2273,0.157847220959000,0,62,62,12.177738671400000,14.932789645200000,27680.000000000000000,60,5,42,6
799,Ida,799,1764,0.122499999020000,0,47,47,4.469387755100000,6.192094428540000,7884.000000000000000,42,0,20,5
800,Idaho,800,36737,2.551180535150000,0,45,45,0.198927511773000,1.561509262840000,7308.000000000000000,36,0,27,0
801,Imperial,801,16200,1.124999991000000,0,63,63,4.290432098770000,9.840614118690000,69505.000000000000000,61,0,43,0
802,Independence,802,2852,0.198055553971000,0,59,59,6.433029453020000,9.337114119420001,18347.000000000000000,56,0,38,5
803,Indian River,803,1770,0.122916665683000,0,63,63,15.949152542400000,21.161144220099999,28230.000000000000000,61,0,34,5
804,Indiana,804,3320,0.230555553711000,0,57,57,10.748192771099999,9.286268674260000,35684.000000000000000,52,7,50,9
805,Ingham,805,2323,0.161319443154000,6,63,57,21.933275936299999,18.779810943800001,50951.000000000000000,58,8,48,12
806,Inyo,806,38377,2.665069423120000,0,60,60,0.203585480887000,1.893140153250000,7813.000000000000000,49,0,3,0
807,Ionia,807,2394,0.166249998670000,0,59,59,12.231829573900001,9.520288641490000,29283.000000000000000,55,8,59,9
808,Iosco,808,2397,0.166458332002000,0,48,48,5.225281602000000,7.196924548720000,12525.000000000000000,46,0,33,5
809,Iowa,809,5544,0.384999996920000,0,58,58,8.298340548340001,6.874710340650000,46006.000000000000000,55,6,49,7
810,Iredell,810,2192,0.152222221004000,0,63,63,23.006843065700000,18.477063328100002,50431.000000000000000,60,8,53,14
811,Irion,811,3722,0.258472220154000,0,34,34,2.772165502420000,6.076151095020000,10318.000000000000000,31,0,30,0
812,Iron,812,23516,1.633055542490000,0,63,63,1.669714237120000,5.574769994350000,39265.000000000000000,61,0,53,0
813,Iroquois,813,4447,0.308819441974000,0,50,50,5.486620193390000,6.052037178860000,24399.000000000000000,47,0,33,6
814,Irwin,814,1285,0.089236110397200,0,53,53,3.654474708170000,6.511204755650000,4696.000000000000000,42,0,4,0
815,Isabella,815,2434,0.169027776426000,0,60,60,10.257600657399999,10.574567643600000,24967.000000000000000,57,7,35,7
816,Isanti,816,1962,0.136249998910000,5,58,53,13.744648317999999,9.113651777939999,26967.000000000000000,53,10,5,11
817,Island,817,962,0.066805555021100,5,48,43,12.302494802500000,8.260378969500000,11835.000000000000000,44,7,23,10
818,Isle of Wight,818,1230,0.085416665983300,4,61,57,13.321138211399999,11.424412258500000,16385.000000000000000,56,7,46,8
819,Issaquena,819,1579,0.109652776901000,0,17,17,0.298290056998000,1.563214195620000,471.000000000000000,12,0,9,0
820,Itasca,820,13040,0.905555548311000,0,62,62,2.716257668710000,6.863045397630000,35420.000000000000000,59,0,41,0
821,Itawamba,821,2017,0.140069443324000,0,60,60,6.174020823000000,8.550121080800000,12453.000000000000000,55,0,31,5
822,Izard,822,2196,0.152499998780000,0,27,27,2.253187613840000,4.063545098120000,4948.000000000000000,24,0,25,0
823,Jack,823,3293,0.228680553726000,0,51,51,1.458548436080000,5.003842794820000,4803.000000000000000,46,0,4,0
