OID_,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,Galax,609,377,23562500.000000000000000,0.000000000000000,244.434432982999994,244.434432982999994,19.213080109400000,28.226433609299999,7243.331201230000261
,Gallatin,610,127720,7982500000.000000000000000,0.000000000000000,531.914733887000011,531.914733887000011,0.907309525166000,9.574424054970001,115881.572553999998490
,Gallia,611,19683,1230187500.000000000000000,0.000000000000000,262.787811278999982,262.787811278999982,1.552101771470000,6.958791877940000,30550.019167800001014
,Galveston,612,16681,1042562500.000000000000000,0.000000000000000,1070.316894529999900,1070.316894529999900,18.596791670599998,44.401444914000002,310213.081857000011951
,Garden,613,71629,4476812500.000000000000000,0.000000000000000,60.643409728999998,60.643409728999998,0.026905953654800,0.749784855115000,1927.246554340000102
,Garfield,614,637667,39854187500.000000000000000,0.000000000000000,414.028961181999989,414.028961181999989,0.212555188284000,4.569991217880000,135539.429248000000371
,Garland,615,30481,1905062500.000000000000000,0.000000000000000,313.099670409999987,313.099670409999987,3.255023241570000,12.924453007400000,99216.363426299998537
,Garrard,616,9718,607375000.000000000000000,0.000000000000000,317.949676513999975,317.949676513999975,1.839457909460000,9.577886545949999,17875.851964099998440
,Garrett,617,27579,1723687500.000000000000000,0.000000000000000,200.779113770000009,200.779113770000009,1.091358809050000,5.568328073030000,30098.584594700001617
,Garvin,618,33725,2107812500.000000000000000,0.000000000000000,175.258361815999990,175.258361815999990,0.812269641291000,5.546162075980000,27393.793652500000462
,Garza,619,37256,2328500000.000000000000000,0.000000000000000,476.681060790999993,476.681060790999993,0.197622761631000,5.552872872290000,7362.633607339999799
,Gasconade,620,21553,1347062500.000000000000000,0.000000000000000,131.106903076000009,131.106903076000009,0.693334829153000,4.411445363200000,14943.445572700000412
,Gaston,621,15030,939375000.000000000000000,0.000000000000000,463.284149169999978,463.284149169999978,14.080014981400000,29.009154502900000,211622.625170000013895
,Gates,622,14199,887437500.000000000000000,0.000000000000000,160.941192626999992,160.941192626999992,0.915283343912000,5.330983042860000,12996.108200200000283
,Geary,623,16477,1029812500.000000000000000,0.000000000000000,388.151611328000001,388.151611328000001,2.222619658440000,16.188545157699998,36622.104112100001657
,Geauga,624,16944,1059000000.000000000000000,0.000000000000000,234.702957153000000,234.702957153000000,5.535975149100000,14.286378420300000,93801.562926400001743
,Gem,625,23352,1459500000.000000000000000,0.000000000000000,197.391952515000014,197.391952515000014,0.742250191636000,6.074571427910000,17333.026475099999516
,Genesee,626,47409,2963062500.000000000000000,0.000000000000000,493.792449950999981,493.792449950999981,10.034645163800000,26.456111930199999,475732.492572000017390
,Geneva,627,24051,1503187500.000000000000000,0.000000000000000,152.572906493999994,152.572906493999994,1.125012233770000,5.051502832960000,27057.669234400000278
,Gentry,628,20512,1282000000.000000000000000,0.000000000000000,97.261337280299998,97.261337280299998,0.323916867141000,2.872610162320000,6644.182778790000157
,George,629,20392,1274500000.000000000000000,0.000000000000000,240.304077148000005,240.304077148000005,1.192332135320000,6.632921319540000,24314.036903299998812
,Georgetown,630,35297,2206062500.000000000000000,0.000000000000000,329.865875243999994,329.865875243999994,1.754111177950000,8.591982365160000,61914.862247999997635
,Gibson,631,45827,2864187500.000000000000000,0.000000000000000,249.279388428000004,249.279388428000004,1.823364229890000,8.840465933520001,83559.312562999999500
,Gila,632,198405,12400312500.000000000000000,0.000000000000000,236.767318726000013,236.767318726000013,0.269496181057000,4.224262287080000,53469.389802600002440
,Gilchrist,633,14764,922750000.000000000000000,0.000000000000000,300.314331055000025,300.314331055000025,1.231528516580000,6.773412794550000,18182.287018700000772
,Giles,634,40406,2525375000.000000000000000,0.000000000000000,216.979995728000006,216.979995728000006,1.155475028930000,6.647565803510000,46688.124019100003352
,Gillespie,635,44122,2757625000.000000000000000,0.000000000000000,217.029632568000011,217.029632568000011,0.607144282607000,5.343286439040000,26788.420037200001389
,Gilliam,636,50889,3180562500.000000000000000,0.000000000000000,65.596786499000004,65.596786499000004,0.035947775485200,0.942363843792000,1829.346346670000003
,Gilmer,637,31972,1998250000.000000000000000,0.000000000000000,1354.712646480000103,1354.712646480000103,1.259236859480000,10.291903781900000,40260.320871199997782
,Gilpin,638,6225,389062500.000000000000000,0.000000000000000,129.308654784999987,129.308654784999987,0.956778504590000,5.663067672420000,5955.946191070000168
,Glacier,639,126175,7885937500.000000000000000,0.000000000000000,250.852951050000001,250.852951050000001,0.105749605404000,2.649638127800000,13342.956461899999340
,Glades,640,41172,2573250000.000000000000000,0.000000000000000,280.768585205000022,280.768585205000022,0.346079883315000,4.684300912530000,14248.800955799999429
,Gladwin,641,21394,1337125000.000000000000000,0.000000000000000,125.196228027000004,125.196228027000004,1.192381016950000,5.455433272320000,25509.799476600001071
,Glascock,642,5995,374687500.000000000000000,0.000000000000000,59.630073547400002,59.630073547400002,0.557310310586000,2.940999355020000,3341.075311959999908
,Glasscock,643,37614,2350875000.000000000000000,0.000000000000000,36.859088897699998,36.859088897699998,0.030030922978800,0.465537075344000,1129.583136929999910
,Glenn,644,54997,3437312500.000000000000000,0.000000000000000,370.230651855000019,370.230651855000019,0.523428448395000,6.430972825090000,28786.994376400001784
,Gloucester,645,23122,1445125000.000000000000000,0.000000000000000,864.631835937999995,864.631835937999995,14.769899427700000,36.366732711200001,341509.614567000011448
,Glynn,646,18282,1142625000.000000000000000,0.000000000000000,490.252807616999974,490.252807616999974,4.677460025040000,18.505332414800002,85513.324177799993777
,Gogebic,647,47239,2952437500.000000000000000,0.000000000000000,497.650573730000019,497.650573730000019,0.331578392908000,4.397974936750000,15663.431702600000790
,Golden Valley,648,89422,5588875000.000000000000000,0.000000000000000,64.113098144500000,64.113098144500000,0.026344418857000,0.713939173412000,2355.770623030000024
,Goliad,649,35765,2235312500.000000000000000,0.000000000000000,115.372673035000005,115.372673035000005,0.200120376623000,2.495756975830000,7157.305269929999668
,Gonzales,650,44570,2785625000.000000000000000,0.000000000000000,209.489562987999989,209.489562987999989,0.449896207670000,4.467250809800000,20051.873975899998186
,Goochland,651,12036,752250000.000000000000000,0.000000000000000,613.955993651999961,613.955993651999961,2.066760402880000,10.989791942200000,24875.528209100000822
,Goodhue,652,32336,2021000000.000000000000000,0.000000000000000,252.836654662999990,252.836654662999990,1.424029474700000,8.948006452730001,46047.417093999996723
,Gooding,653,30662,1916375000.000000000000000,0.000000000000000,173.108291626000010,173.108291626000010,0.522270101832000,4.725989527700000,16013.845862399999532
,Gordon,654,14906,931625000.000000000000000,0.000000000000000,263.580718993999994,263.580718993999994,4.107762117190000,13.421176054000000,61230.302118799998425
,Goshen,655,92410,5775625000.000000000000000,0.000000000000000,358.405364990000010,358.405364990000010,0.145915216248000,2.967192101290000,13484.025133499999356
,Gosper,656,19198,1199875000.000000000000000,0.000000000000000,74.280693054200000,74.280693054200000,0.102569660897000,1.477112978840000,1969.132349889999887
,Gove,657,44288,2768000000.000000000000000,0.000000000000000,72.732002258300000,72.732002258300000,0.056400155393000,1.057874969460000,2497.850082049999855
,Grady,658,64872,4054500000.000000000000000,0.000000000000000,568.225891112999989,568.225891112999989,1.240062010390000,7.555827787480000,80445.302738300000783
,Grafton,659,72498,4531125000.000000000000000,0.000000000000000,674.849731444999975,674.849731444999975,1.272996663100000,9.913639574570000,92289.712081599995145
,Graham,660,243760,15235000000.000000000000000,0.000000000000000,1359.723999020000065,1359.723999020000065,0.209985593907000,5.299082167410000,51186.088370799996483
,Grainger,661,12604,787750000.000000000000000,0.000000000000000,146.386993407999995,146.386993407999995,1.870629477170000,7.005877002310000,23577.413930200000323
,Grand,662,230632,14414500000.000000000000000,0.000000000000000,278.622375487999989,278.622375487999989,0.111633809324000,2.503947828630000,25746.328711999998632
,Grand Forks,663,59483,3717687500.000000000000000,0.000000000000000,812.875183105000019,812.875183105000019,1.118862268830000,13.527788968799999,66553.284337100005359
,Grand Isle,664,8150,509375000.000000000000000,0.000000000000000,87.440818786600005,87.440818786600005,0.851695213804000,4.178834492850000,6941.315992499999993
,Grand Traverse,665,20427,1276687500.000000000000000,0.000000000000000,819.257263183999953,819.257263183999953,4.449816340170000,17.139000106600001,90896.398380700004054
,Granite,666,72057,4503562500.000000000000000,0.000000000000000,89.902885436999995,89.902885436999995,0.044110566457500,1.007267470600000,3178.475087230000099
,Grant,667,839297,52456062500.000000000000000,0.000000000000000,558.576782226999967,558.576782226999967,0.427620265062000,5.276545376540000,358900.405605999985710
,Granville,668,22309,1394312500.000000000000000,0.000000000000000,1058.912109379999947,1058.912109379999947,2.955312134500000,17.509886989000002,65930.058408600001712
,Gratiot,669,23655,1478437500.000000000000000,0.000000000000000,1273.988159179999911,1273.988159179999911,1.779949104470000,13.302119117200000,42104.696066099997552
,Graves,670,23027,1439187500.000000000000000,0.000000000000000,178.217559813999998,178.217559813999998,1.595886694560000,7.435743697130000,36748.482915599997796
,Gray,671,74488,4655500000.000000000000000,0.000000000000000,614.480957031000003,614.480957031000003,0.378560046496000,5.579389983830000,28198.180743400000210
,Grays Harbor,672,80065,5004062500.000000000000000,0.000000000000000,387.839904784999987,387.839904784999987,0.935194662628000,8.132468681220001,74876.360663300001761
,Grayson,673,80707,5044187500.000000000000000,0.000000000000000,662.441162108999947,662.441162108999947,2.062723940100000,11.102844099300000,166476.261033999995561
,Greeley,674,55934,3495875000.000000000000000,0.000000000000000,58.088352203399999,58.088352203399999,0.062077633452900,1.111072666180000,3472.250349550000010
,Green,675,36182,2261375000.000000000000000,0.000000000000000,260.910308837999992,260.910308837999992,1.367986611980000,8.031502462900001,49496.491594599996461
,Green Lake,676,15642,977625000.000000000000000,0.000000000000000,153.181274414000001,153.181274414000001,1.200013710660000,6.535532413900000,18770.614462199999252
,Greenbrier,677,42362,2647625000.000000000000000,0.000000000000000,175.105010985999996,175.105010985999996,0.836065549891000,5.907970232210000,35417.408824500002083
,Greene,678,307194,19199625000.000000000000000,0.000000000000000,2341.260498050000024,2341.260498050000024,2.601045611020000,15.948744137100000,799025.605431000003591
,Greenlee,679,76474,4779625000.000000000000000,0.000000000000000,341.438323975000003,341.438323975000003,0.108510948824000,2.903552858970000,8298.266300339999361
,Greensville,680,12300,768750000.000000000000000,0.000000000000000,3333.742675779999900,3333.742675779999900,1.013263667120000,30.523666975899999,12463.143105600000126
,Greenup,681,14641,915062500.000000000000000,0.000000000000000,179.813140868999994,179.813140868999994,2.497452499950000,11.298703560200000,36565.202051799999026
,Greenville,682,32895,2055937500.000000000000000,0.000000000000000,1276.682861329999923,1276.682861329999923,14.774588469599999,36.020265236699998,486010.087707999977283
,Greenwood,683,67098,4193625000.000000000000000,0.000000000000000,410.918701171999999,410.918701171999999,1.145603332480000,8.024852612520000,76867.692402899992885
,Greer,684,26644,1665250000.000000000000000,0.000000000000000,658.988403319999975,658.988403319999975,0.234957428021000,5.202990104050000,6260.205712199999653
,Gregg,685,11487,717937500.000000000000000,0.000000000000000,602.203857422000056,602.203857422000056,10.976220472000000,29.977320288300000,126083.844561999998405
,Gregory,686,43511,2719437500.000000000000000,0.000000000000000,67.336929321300005,67.336929321300005,0.091995163722400,1.372453574420000,4002.801568719999977
,Grenada,687,18615,1163437500.000000000000000,0.000000000000000,185.151138306000007,185.151138306000007,1.123314318620000,7.427285830940000,20910.496040999998513
,Griggs,688,29760,1860000000.000000000000000,0.000000000000000,105.745063782000003,105.745063782000003,0.075329732094200,1.234198801220000,2241.812827119999838
