OBJECTID,NAME_2,ZONE_CODE,COUNT_nl,AREA_nl,MIN_nl,MAX_nl,RANGE_nl,MEAN_nl,STD_nl,SUM_nl,VARIETY_nl,MAJORITY_nl,MINORITY_nl,MEDIAN_nl,COUNT_P,AREA_p,MIN_pop,MAX_pop,RANGE_pop,MEAN_pop,STD_pop,SUM_pop
663,Grand Forks,663,6487,0.450486108,0,63,63,7.202867273,11.92216307,46725,60,0,40,6,59483,3717687500,0,812.8751831,812.8751831,1.118862269,13.52778897,66553.28434
664,Grand Isle,664,832,0.057777777,0,35,35,7.662259615,3.415549664,6375,24,6,20,7,8150,509375000,0,87.44081879,87.44081879,0.851695214,4.178834493,6941.315992
665,Grand Traverse,665,2078,0.144305554,0,62,62,14.78825794,14.2645639,30730,59,6,37,9,20427,1276687500,0,819.2572632,819.2572632,4.44981634,17.13900011,90896.39838
666,Granite,666,7604,0.528055551,0,24,24,0.309836928,1.700868678,2356,21,0,18,0,72057,4503562500,0,89.90288544,89.90288544,0.044110566,1.007267471,3178.475087
667,Grant,667,81560,5.663888844,0,62,62,2.467496322,6.472484706,201249,60,0,56,0,839297,52456062500,0,558.5767822,558.5767822,0.427620265,5.276545377,358900.4056
668,Granville,668,2033,0.141180554,0,62,62,11.58927693,11.38124479,23561,59,6,50,7,22309,1394312500,0,1058.912109,1058.912109,2.955312135,17.50988699,65930.05841
669,Gratiot,669,2316,0.160833332,0,57,57,9.522452504,9.239843709,22054,53,6,38,7,23655,1478437500,0,1273.988159,1273.988159,1.779949104,13.30211912,42104.69607
670,Graves,670,2094,0.145416666,0,59,59,7.833333333,8.22733445,16403,52,5,22,6,23027,1439187500,0,178.2175598,178.2175598,1.595886695,7.435743697,36748.48292
671,Gray,671,6760,0.469444441,0,63,63,2.417751479,6.961668824,16344,59,0,3,0,74488,4655500000,0,614.480957,614.480957,0.378560046,5.579389984,28198.18074
672,Grays Harbor,672,8529,0.592291662,0,57,57,2.249384453,5.939632209,19185,54,0,33,0,80065,5004062500,0,387.8399048,387.8399048,0.935194663,8.132468681,74876.36066
673,Grayson,673,7199,0.499930552,0,63,63,8.208362273,11.30647119,59092,61,0,4,6,80707,5044187500,0,662.4411621,662.4411621,2.06272394,11.1028441,166476.261
674,Greeley,674,5269,0.365902775,0,20,20,0.494970583,2.030191399,2608,18,0,17,0,55934,3495875000,0,58.0883522,58.0883522,0.062077633,1.111072666,3472.25035
675,Green,675,3489,0.242291665,0,60,60,9.285468616,8.233370174,32397,57,0,49,8,36182,2261375000,0,260.9103088,260.9103088,1.367986612,8.031502463,49496.49159
676,Green Lake,676,1573,0.10923611,0,57,57,12.34520025,8.489534197,19419,53,9,44,10,15642,977625000,0,153.1812744,153.1812744,1.200013711,6.535532414,18770.61446
677,Greenbrier,677,3902,0.27097222,0,48,48,2.844951307,6.186226569,11101,44,0,30,0,42362,2647625000,0,175.105011,175.105011,0.83606555,5.907970232,35417.40882
678,Greene,678,28233,1.960624984,0,63,63,8.92845252,12.55957429,252077,61,0,53,6,307194,19199625000,0,2341.260498,2341.260498,2.601045611,15.94874414,799025.6054
679,Greenlee,679,6678,0.463749996,0,63,63,1.269392034,6.118775005,8477,58,0,28,0,76474,4779625000,0,341.438324,341.438324,0.108510949,2.903552859,8298.2663
680,Greensville,680,1123,0.07798611,0,55,55,7.975066785,9.16288255,8956,51,0,20,6,12300,768750000,0,3333.742676,3333.742676,1.013263667,30.52366698,12463.14311
681,Greenup,681,1364,0.094722221,0,60,60,9.195747801,14.06923432,12543,55,0,5,0,14641,915062500,0,179.8131409,179.8131409,2.4974525,11.29870356,36565.20205
682,Greenville,682,2916,0.202499998,0,63,63,28.31824417,22.629468,82576,61,62,42,19,32895,2055937500,0,1276.682861,1276.682861,14.77458847,36.02026524,486010.0877
683,Greenwood,683,6069,0.42145833,0,63,63,3.879716593,10.14727758,23546,61,0,43,0,67098,4193625000,0,410.9187012,410.9187012,1.145603332,8.024852613,76867.6924
684,Greer,684,2331,0.161874999,0,37,37,1.024453024,4.288282108,2388,34,0,4,0,26644,1665250000,0,658.9884033,658.9884033,0.234957428,5.202990104,6260.205712
685,Gregg,685,985,0.068402777,6,63,57,35.59492386,18.55362306,35061,58,62,6,33,11487,717937500,0,602.2038574,602.2038574,10.97622047,29.97732029,126083.8446
686,Gregory,686,4339,0.301319442,0,36,36,0.801797649,3.064548945,3479,28,0,24,0,43511,2719437500,0,67.33692932,67.33692932,0.091995164,1.372453574,4002.801569
687,Grenada,687,1636,0.11361111,0,60,60,6.128361858,11.16652798,10026,57,0,4,0,18615,1163437500,0,185.1511383,185.1511383,1.123314319,7.427285831,20910.49604
688,Griggs,688,3202,0.222361109,0,33,33,0.774828232,2.978092567,2481,28,0,14,0,29760,1860000000,0,105.7450638,105.7450638,0.075329732,1.234198801,2241.812827
689,Grimes,689,2813,0.195347221,0,59,59,6.001066477,7.204074093,16881,53,0,27,6,33367,2085437500,0,557.3695679,557.3695679,0.842845376,6.855792461,28123.22167
690,Grundy,690,6774,0.470416663,0,62,62,8.585031001,10.99028292,58155,60,0,53,6,71594,4474625000,0,323.5634155,323.5634155,1.296405293,9.464268117,92814.84052
691,Guadalupe,691,13586,0.943472215,0,63,63,2.845502723,8.606699528,38659,61,0,48,0,155410,9713125000,0,509.0597839,509.0597839,1.063805195,10.87919082,165325.9653
692,Guernsey,692,2093,0.145347221,0,57,57,9.577639752,10.28096998,20046,54,0,42,7,21952,1372000000,0,360.3069458,360.3069458,1.791503017,9.27993912,39327.07422
693,Guilford,693,2466,0.171249999,7,63,56,38.80210868,20.48324765,95686,57,63,7,40,27399,1712437500,0,1250.887207,1250.887207,19.0085234,42.86724182,520814.5326
694,Gulf,694,2028,0.140833332,0,47,47,2.137080868,5.256717855,4334,35,0,27,0,24086,1505375000,0,335.8468323,335.8468323,0.68001503,6.292184962,16378.84202
695,Gunnison,695,12639,0.877708326,0,57,57,0.585647599,3.450084153,7402,50,0,33,0,136016,8501000000,0,399.7536011,399.7536011,0.116814274,2.8169011,15888.6103
696,Guthrie,696,2392,0.16611111,0,47,47,5.234949833,5.758153961,12522,39,0,32,5,24626,1539125000,0,91.35173035,91.35173035,0.433477062,3.274926359,10674.80612
697,Gwinnett,697,1585,0.110069444,21,63,42,58.32050473,7.947190984,92438,42,62,21,61,18137,1133562500,0,1478.05188,1478.05188,51.43848863,66.50757583,932939.8683
698,Haakon,698,7680,0.533333329,0,31,31,0.20390625,1.703499875,1566,25,0,17,0,75734,4733375000,0,70.99160767,70.99160767,0.023745322,0.689933884,1798.328222
699,Habersham,699,1015,0.070486111,0,59,59,14.32413793,13.52393822,14539,57,5,31,10,11599,724937500,0,492.2323608,492.2323608,4.029012214,14.06856627,46732.51267
700,Haines,700,13898,0.965138881,0,29,29,0.08303353,1.194261815,1154,24,0,19,0,97409,6088062500,0,304.816803,304.816803,0.026401524,1.251280076,2571.7461
701,Hale,701,6033,0.41895833,0,63,63,3.41090668,8.387044171,20578,61,0,52,0,68932,4308250000,0,535.059082,535.059082,0.735325158,7.647535623,50687.43376
702,Halifax,702,5864,0.407222219,0,62,62,7.152114598,9.441049178,41940,60,5,42,5,64924,4057750000,0,249.1997223,249.1997223,1.355261048,7.725389844,87988.9683
703,Hall,703,7081,0.491736107,0,63,63,10.39259992,16.57739834,73590,61,0,4,0,78080,4880000000,0,711.1138916,711.1138916,3.402427337,16.67737105,265661.5265
704,Hamblen,704,656,0.045555555,5,62,57,24.63871951,17.54260391,16163,58,8,5,17,7284,455250000,0,607.473999,607.473999,8.821008177,22.20790236,64252.22356
705,Hamilton,705,27610,1.917361096,0,63,63,9.646034046,18.2051846,266327,61,0,4,0,294596,18412250000,0,1589.931274,1589.931274,5.151970369,24.85526175,1517749.863
706,Hamlin,706,2250,0.156249999,0,32,32,5.370666667,5.090508117,12084,29,0,28,6,22172,1385750000,0,84.67910004,84.67910004,0.271090018,2.482981944,6010.607875
707,Hampden,707,2580,0.179166665,0,63,63,27.57209302,21.65237684,71136,61,6,4,17,26243,1640187500,0,883.9556274,883.9556274,17.61275383,51.45226747,462211.4989
708,Hampshire,708,4724,0.328055553,0,61,61,9.475021169,13.00271948,44760,59,0,4,5,49360,3085000000,0,2078.526367,2078.526367,3.757555598,23.60766467,185472.9443
709,Hampton,709,2227,0.154652777,0,63,63,10.93219578,17.27482967,24346,60,0,49,6,25557,1597312500,0,961.211853,961.211853,5.9853969,29.16349515,152968.7886
710,Hancock,710,21623,1.50159721,0,61,61,6.942977385,10.66288053,150128,59,0,47,5,223938,13996125000,0,448.6697693,448.6697693,1.499855731,9.221303049,335874.6926
711,Hand,711,6086,0.422638886,0,45,45,0.430824844,2.82006033,2622,37,0,15,0,59516,3719750000,0,98.47962952,98.47962952,0.05551881,1.227922268,3304.257517
712,Hanover,712,1802,0.125138888,4,63,59,19.58157603,17.19623808,35286,60,7,4,12,19689,1230562500,0,524.8776855,524.8776855,5.403608399,19.70414584,106391.6458
713,Hansford,713,3502,0.243194442,0,39,39,1.003997716,3.392046667,3516,32,0,15,0,38386,2399125000,0,138.6639709,138.6639709,0.148267605,2.925265257,5691.400277
714,Hanson,714,1848,0.128333332,0,20,20,2.015151515,3.607919962,3724,17,0,19,0,18052,1128250000,0,120.2320709,120.2320709,0.18671945,2.234046467,3370.659502
715,Haralson,715,1013,0.070347222,0,58,58,12.27147088,10.79954413,12431,54,6,38,9,11778,736125000,0,130.3398438,130.3398438,2.562334973,8.502808812,30179.18131
716,Hardee,716,2183,0.151597221,0,59,59,6.468163078,8.145311564,14120,51,0,38,5,26568,1660500000,0,433.2811279,433.2811279,1.042025557,8.67813881,27684.53499
717,Hardeman,717,4992,0.346666664,0,53,53,3.311899038,6.356738758,16533,48,0,27,0,56814,3550875000,0,742.9616089,742.9616089,0.533742464,6.781805034,30324.04433
718,Hardin,718,12612,0.875833326,0,61,61,8.125356803,10.8787861,102477,59,0,61,6,138846,8677875000,0,457.9170227,457.9170227,1.783342243,9.874974759,247609.9371
719,Harding,719,19473,1.352291656,0,18,18,0.101781955,0.884144505,1982,16,0,13,0,198756,12422250000,0,39.61716461,39.61716461,0.00919512,0.297939886,1827.58521
720,Hardy,720,2270,0.157638888,0,42,42,1.835682819,4.941049385,4167,37,0,24,0,24314,1519625000,0,212.4426422,212.4426422,0.603599526,4.554277423,14675.91888
721,Harford,721,1755,0.121874999,6,61,55,28.72877493,18.42293407,50419,56,12,6,22,18457,1153562500,0,583.0952148,583.0952148,13.87491116,37.94850009,256089.2353
722,Harlan,722,3990,0.277083331,0,46,46,3.403258145,5.909979616,13579,42,0,34,0,43033,2689562500,0,169.0780334,169.0780334,0.70578223,5.32359683,30371.92672
723,Harmon,723,2006,0.139305554,0,31,31,0.450149551,2.710390898,903,24,0,4,0,22343,1396437500,0,99.54733276,99.54733276,0.122054133,2.197959004,2727.055499
724,Harnett,724,2218,0.154027777,5,61,56,18.18124436,12.09597068,40326,57,9,38,14,25018,1563625000,0,364.5553284,364.5553284,5.097230978,15.93948947,127522.5246
725,Harney,725,42155,2.927430532,0,40,40,0.073087415,1.11376181,3081,35,0,18,0,424682,26542625000,0,101.9883423,101.9883423,0.017087295,0.779650467,7256.666656
726,Harper,726,6883,0.477986107,0,36,36,0.741246549,3.445728333,5102,34,0,36,0,76489,4780562500,0,119.8822784,119.8822784,0.123706918,2.054658217,9462.21843
727,Harris,727,7835,0.544097218,0,63,63,45.71474154,23.47599474,358175,61,63,4,63,92803,5800187500,0,5275.036133,5275.036133,48.339273,107.1981665,4486029.552
728,Harrison,728,17318,1.202638879,0,62,62,9.912518767,12.73375604,171665,60,0,45,6,188772,11798250000,0,756.6882935,756.6882935,2.220501487,11.86491735,419168.5067
729,Harrisonburg,729,65,0.004513889,53,62,9,59.72307692,2.471422464,3882,10,61,54,61,736,46000000,0,851.1851196,851.1851196,72.19183205,110.042485,53133.18839
730,Hart,730,2529,0.175624999,0,62,62,8.066034006,8.386142808,20399,51,0,37,6,28066,1754125000,0,200.2987671,200.2987671,1.591662922,6.666353223,44671.61157
731,Hartford,731,3033,0.210624998,5,63,58,45.16650181,17.09309006,136990,59,62,9,52,31128,1945500000,0,1906.701782,1906.701782,29.02601091,62.34241524,903521.6675
732,Hartley,732,5406,0.375416664,0,51,51,0.680355161,3.171788031,3678,39,0,18,0,60849,3803062500,0,163.5338593,163.5338593,0.09753613,2.603423078,5934.975945
733,Harvey,733,2046,0.142083332,0,61,61,6.143206256,10.68501844,12569,58,0,31,5,22363,1397687500,0,277.1249695,277.1249695,1.572591751,10.47641371,35167.86933
734,Haskell,734,7829,0.543680551,0,52,52,1.427257632,4.272369219,11174,47,0,29,0,87538,5471125000,0,141.697937,141.697937,0.263949904,2.820188417,23105.64669
735,Hawaii,735,12970,0.900694437,0,58,58,1.621048574,4.954351792,21025,54,0,51,0,167836,10489750000,0,849.605896,849.605896,1.215925677,11.92110272,204076.102
736,Hawkins,736,1881,0.130624999,0,58,58,9.401382243,10.34395082,17684,54,0,30,7,20778,1298625000,0,289.1882629,289.1882629,2.787430435,10.84508992,57917.22958
737,Hayes,737,2807,0.194930554,0,11,11,0.204488778,1.17336299,574,9,0,4,0,29597,1849812500,0,35.79344177,35.79344177,0.032841991,0.515112203,972.0244131
738,Hays,738,2354,0.163472221,0,62,62,16.60067969,17.14100946,39078,59,0,47,10,28007,1750437500,0,923.4370117,923.4370117,6.975106763,29.70941897,195351.8151
739,Haywood,739,4022,0.279305553,0,60,60,6.926902039,10.51579415,27860,58,0,3,5,44992,2812000000,0,229.2525024,229.2525024,1.758910432,9.395569632,79136.89814
740,Heard,740,1099,0.076319444,0,48,48,5.724294813,6.970329771,6291,39,0,23,6,12573,785812500,0,109.8448868,109.8448868,0.966051739,4.493159334,12146.16852
741,Hemphill,741,3372,0.234166665,0,48,48,2.230427046,4.536982545,7521,37,0,22,0,37874,2367125000,0,111.6902618,111.6902618,0.105896878,2.270579381,4010.738374
742,Hempstead,742,2681,0.186180554,0,63,63,5.079820962,9.640863977,13619,57,0,28,0,30804,1925250000,0,191.3222351,191.3222351,0.710648829,5.044609764,21890.82654
743,Henderson,743,10061,0.69868055,0,62,62,9.644369347,11.41198195,97032,60,0,4,6,112616,7038500000,0,546.9262085,546.9262085,2.472374332,11.75974041,278428.9077
744,Hendricks,744,1578,0.109583332,0,62,62,26.18567807,19.98707752,41321,58,9,52,17,16824,1051500000,0,778.6452637,778.6452637,10.02913858,29.62773239,168730.2275
745,Hendry,745,4040,0.280555553,0,61,61,3.567574257,7.510941725,14413,57,0,28,0,49621,3101312500,0,391.7444153,391.7444153,0.810658149,8.236267182,40225.66803
746,Hennepin,746,2598,0.180416665,16,63,47,52.92571209,13.20205769,137501,48,63,17,61,25344,1584000000,0,3077.249512,3077.249512,46.10630122,85.20588618,1168518.098
747,Henrico,747,920,0.063888888,7,63,56,47.18152174,19.3880478,43407,57,63,22,60,9953,622062500,0,737.6155396,737.6155396,32.74080439,58.99555766,325869.2261
748,Henry,748,19114,1.3273611,0,63,63,10.53976143,13.13621038,201457,61,0,4,7,206195,12887187500,0,956.920166,956.920166,2.668344343,13.17920347,550199.2618
749,Herkimer,749,6035,0.419097219,0,56,56,4.952609776,8.313457676,29889,53,0,49,0,60270,3766875000,0,381.7267456,381.7267456,1.069084529,9.164201818,64433.72458
750,Hernando,750,1671,0.116041666,0,63,63,24.22202274,20.05970486,40475,61,9,32,15,20379,1273687500,0,432.3390808,432.3390808,9.63772536,23.90189327,196407.2051
751,Hertford,751,1347,0.093541666,0,56,56,8.012620638,8.661016323,10793,51,5,36,6,14839,927437500,0,614.7302246,614.7302246,1.72224902,10.20814387,25556.4532
752,Hettinger,752,4972,0.345277775,0,27,27,0.476468222,2.503185693,2369,24,0,27,0,47013,2938312500,0,117.8096771,117.8096771,0.049735958,1.128468541,2338.236578
753,Hickman,753,3218,0.22347222,0,42,42,3.254816656,5.456450854,10474,37,0,30,0,36021,2251312500,0,639.9243774,639.9243774,0.850328186,6.291308354,30629.67159
754,Hickory,754,1572,0.109166666,0,13,13,2.493002545,3.40155284,3919,11,0,4,0,17058,1066125000,0,97.71638489,97.71638489,0.575911592,3.189147815,9823.899936
755,Hidalgo,755,17678,1.227638879,0,63,63,7.012162009,16.62345332,123961,61,0,46,0,210242,13140125000,0,2901.376709,2901.376709,4.286777492,26.03671752,901260.6734
756,Highland,756,3781,0.262569442,0,58,58,3.16053954,6.73210407,11950,53,0,26,0,40578,2536125000,0,275.0559387,275.0559387,1.152298313,6.787254819,46757.96095
757,Highlands,757,3765,0.261458331,0,62,62,7.60690571,13.39836287,28640,60,0,40,0,46107,2881687500,0,404.5603943,404.5603943,2.254929111,11.62991294,103968.0165
758,Hill,758,16849,1.170069435,0,60,60,1.93162799,5.493775366,32546,58,0,47,0,161179,10073687500,0,310.0639954,310.0639954,0.321562353,4.01724169,51829.09848
759,Hillsborough,759,7351,0.510486107,0,63,63,31.91089648,22.42378418,234577,60,62,40,26,81617,5101062500,0,1935.882568,1935.882568,21.46963966,52.83029242,1752287.58
760,Hillsdale,760,2456,0.170555554,0,55,55,8.574918567,8.225204941,21060,51,7,5,7,25078,1567375000,0,249.4050598,249.4050598,1.832339161,8.233825885,45951.40148
761,Hinds,761,3083,0.214097221,0,63,63,17.79889718,20.25999764,54874,61,5,37,8,36170,2260625000,0,1085.102905,1085.102905,6.616500847,27.40767306,239318.8357
762,Hinsdale,762,4304,0.298888886,0,9,9,0.056923792,0.608003786,245,7,0,4,0,46666,2916625000,0,65.38122559,65.38122559,0.018400626,0.616982176,858.683617
763,Hitchcock,763,2848,0.197777776,0,18,18,0.611657303,2.226980637,1742,15,0,18,0,29812,1863250000,0,70.60658264,70.60658264,0.091624675,1.450349175,2731.514821
764,Hocking,764,1650,0.114583332,0,52,52,4.593333333,8.187874504,7579,48,0,5,0,17547,1096687500,0,263.7745666,263.7745666,1.687185345,9.330019278,29605.04125
765,Hockley,765,3285,0.228124998,0,63,63,3.849923897,8.374837511,12647,57,0,25,0,37585,2349062500,0,209.8599243,209.8599243,0.605653909,6.187544658,22763.50216
766,Hodgeman,766,3318,0.230416665,0,18,18,0.250150693,1.461416049,830,15,0,4,0,35578,2223625000,0,54.56409073,54.56409073,0.050815161,0.948305501,1807.901802
767,Hoke,767,1459,0.101319444,0,59,59,13.47018506,11.66212281,19653,56,9,54,10,16329,1020562500,0,373.8546753,373.8546753,3.349297987,13.97444573,54690.68682
768,Holmes,768,6218,0.431805552,0,50,50,5.009810228,7.067523447,31151,48,0,43,0,70102,4381375000,0,601.87146,601.87146,1.174121487,6.424752234,82308.26446
769,Holt,769,11735,0.814930549,0,56,56,1.023519386,3.907576339,12011,48,0,31,0,119552,7472000000,0,112.5942001,112.5942001,0.121071068,1.855402843,14474.28835
770,Honolulu,770,1966,0.136527777,0,63,63,28.09257375,22.22870981,55230,61,5,41,20,25007,1562937500,0,3322.802246,3322.802246,39.27499144,131.2387179,982149.7109
771,Hood,771,1545,0.107291666,0,63,63,14.07961165,15.19651654,21753,60,0,63,9,17932,1120750000,0,290.9266968,290.9266968,3.153818163,11.66284621,56554.2673
772,Hood River,772,2317,0.160902776,0,50,50,3.375053949,6.882799554,7820,47,0,26,0,22385,1399062500,0,264.1452332,264.1452332,1.034084903,8.541321877,23147.99056
773,Hooker,773,2897,0.201180554,0,19,19,0.173627891,1.398957298,503,16,0,10,0,29926,1870375000,0,44.50651169,44.50651169,0.023627231,0.717467959,707.068518
774,Hopewell,774,42,0.002916667,49,63,14,60.4047619,3.055514327,2537,11,62,49,62,449,28062500,0,340.0769653,340.0769653,50.57031557,57.16695837,22706.07169
775,Hopkins,775,4927,0.342152775,0,60,60,7.179622488,10.14984179,35374,58,0,38,5,55709,3481812500,0,310.6426086,310.6426086,1.4906935,8.603962025,83045.04418
776,Horry,776,4164,0.289166664,0,63,63,21.46926033,19.85095197,89398,61,6,4,12,47651,2978187500,0,769.2493286,769.2493286,6.545611768,21.46539884,311904.9464
777,Hot Spring,777,2252,0.156388888,0,59,59,6.35035524,8.419152912,14301,51,0,41,5,25854,1615875000,0,506.007843,506.007843,1.311709979,8.664190454,33912.94979
778,Hot Springs,778,8307,0.576874995,0,52,52,0.461538462,2.853184163,3834,42,0,22,0,82944,5184000000,0,142.2014771,142.2014771,0.057047178,1.641892215,4731.721168
779,Houghton,779,4474,0.310694442,0,59,59,3.256817166,7.590342738,14571,55,0,30,0,42027,2626687500,0,259.5628662,259.5628662,0.689634185,6.109946026,28983.25589
780,Houston,780,10935,0.759374994,0,63,63,8.616095107,14.17192226,94217,61,0,4,5,123477,7717312500,0,1240.501709,1240.501709,2.539662265,13.86749385,313589.8775
781,Howard,781,13756,0.95527777,0,63,63,8.351846467,14.62055962,114888,61,0,50,5,148188,9261750000,0,1739.283691,1739.283691,3.109471357,20.49111883,460786.3414
782,Howell,782,3547,0.246319442,0,60,60,3.226952354,7.849915526,11446,55,0,23,0,38989,2436812500,0,219.1848602,219.1848602,1.07135351,6.300985205,41771.00198
783,Hubbard,783,4447,0.308819442,0,58,58,4.0353047,7.071027379,17945,55,0,31,0,41490,2593125000,0,259.0910339,259.0910339,0.517999842,3.736601984,21491.81343
784,Hudson,784,192,0.013333333,63,63,0,63,0,12096,1,63,63,63,2023,126437500,0,5146.9375,5146.9375,312.3175222,454.0761256,631818.3474
785,Hudspeth,785,16173,1.123124991,0,26,26,0.306065665,1.556078329,4950,24,0,20,0,189812,11863250000,0,125.0536194,125.0536194,0.018759554,0.830075459,3560.78837
